antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High'})",frozenset({'NPCINC_Medium'}),0.19618104289476146,0.4141703760142225,0.0996243867880392,0.5078186216059688,1.2261104391216295,1.0,0.018372010485453533,1.190271817875997,0.22942079432728155,0.19506386097152428,0.1598557699328975,0.374179123128502
"frozenset({'Family Size_Medium', 'NPCINC_Medium'})",frozenset({'Fish and Marine Products (Total)_High'}),0.2106241060806566,0.3399834248974081,0.0996243867880392,0.4729961287047027,1.3912329074496261,1.0,0.02801568183678256,1.25239416833954,0.35624737727737027,0.22090490092920553,0.20152933854217114,0.38301165809313653
"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",frozenset({'Family Size_Medium'}),0.15773749849621044,0.49951878734410715,0.0996243867880392,0.6315834074827339,1.2643836898323715,1.0,0.02083154282051923,1.3584654513964038,0.24826089040874083,0.17865618333053673,0.26387528002859945,0.4155120639281503
frozenset({'Family Size_Medium'}),"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",0.49951878734410715,0.15773749849621044,0.0996243867880392,0.1994407203735667,1.2643836898323715,1.0,0.02083154282051923,1.0520926094277694,0.41779957627498804,0.17865618333053673,0.04951333082370238,0.4155120639281503
frozenset({'Fish and Marine Products (Total)_High'}),"frozenset({'Family Size_Medium', 'NPCINC_Medium'})",0.3399834248974081,0.2106241060806566,0.0996243867880392,0.29302718748157036,1.3912329074496261,1.0,0.02801568183678256,1.1165576383444953,0.4260697420379699,0.22090490092920553,0.10439016701127375,0.38301165809313653
frozenset({'NPCINC_Medium'}),"frozenset({'Family Size_Medium', 'Fish and Marine Products (Total)_High'})",0.4141703760142225,0.19618104289476146,0.0996243867880392,0.2405396246510352,1.2261104391216295,1.0,0.018372010485453533,1.0584080265358036,0.31478910605396077,0.19506386097152428,0.05518479175462663,0.374179123128502
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'Fish and Marine Products (Total)_High'})",frozenset({'NPCINC_Medium'}),0.1764780580395931,0.4141703760142225,0.08151207710096109,0.4618822192766522,1.1151985898208985,1.0,0.008420093444443028,1.0886643128541384,0.12543530096637232,0.16009871616477198,0.08144320687952782,0.32934515036836853
"frozenset({'Cereal and Cereal Preparations (Total)_High', 'NPCINC_Medium'})",frozenset({'Fish and Marine Products (Total)_High'}),0.13691836761973505,0.3399834248974081,0.08151207710096109,0.5953333984184321,1.751065948576985,1.0,0.03496210154624118,1.6310132156274668,0.49696258782389613,0.2061562906742846,0.38688418314545026,0.41754324484604793
"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",frozenset({'Cereal and Cereal Preparations (Total)_High'}),0.15773749849621044,0.3399901084065178,0.08151207710096109,0.5167577645015042,1.5199199968595256,1.0,0.027882887887461565,1.365795129460568,0.4061330444207541,0.19584102769971898,0.2678257679869174,0.3782530713602469
frozenset({'Cereal and Cereal Preparations (Total)_High'}),"frozenset({'NPCINC_Medium', 'Fish and Marine Products (Total)_High'})",0.3399901084065178,0.15773749849621044,0.08151207710096109,0.23974837821898956,1.5199199968595254,1.0,0.027882887887461565,1.1078733374230174,0.518281071684096,0.19584102769971898,0.09736973874101663,0.3782530713602469
frozenset({'Fish and Marine Products (Total)_High'}),"frozenset({'Cereal and Cereal Preparations (Total)_High', 'NPCINC_Medium'})",0.3399834248974081,0.13691836761973505,0.08151207710096109,0.23975309127366373,1.751065948576985,1.0,0.03496210154624118,1.1352649020647918,0.6498613788059768,0.2061562906742846,0.11914831667813869,0.41754324484604793
