antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Non-Necessities Total_High'}),"frozenset({'Necessities Total_High', 'NPCINC_Medium'})",0.3399901084065178,0.16615871997433532,0.092626752750264,0.27243955179870255,1.6396343919884748,1.0,0.0361344315335015,1.1460783527844578,0.591063775141707,0.22399469873286787,0.1274593071490728,0.41494951323895946
frozenset({'Necessities Total_High'}),"frozenset({'Non-Necessities Total_High', 'NPCINC_Medium'})",0.340003475424737,0.15796473780593762,0.092626752750264,0.27242884101273784,1.7246180685427486,1.0,0.03891819290168786,1.1573235851818642,0.6366116451312084,0.22851536736578287,0.13593742251190888,0.42940248904878486
frozenset({'NPCINC_Medium'}),"frozenset({'Non-Necessities Total_High', 'Necessities Total_High'})",0.4141703760142225,0.20200237932924303,0.092626752750264,0.2236440801045684,1.1071358706129477,1.0,0.008963351347703805,1.027876004060406,0.16518197411248273,0.17692189853703374,0.027120006645050446,0.34109347996758327
frozenset({'Necessities Total_High'}),frozenset({'NPCINC_Medium'}),0.340003475424737,0.4141703760142225,0.16615871997433532,0.4886971221890234,1.1799422423496595,1.0,0.02533935271152951,1.145758511068566,0.23106317158846199,0.28257558536030913,0.12721573495677338,0.4449407926941825
frozenset({'NPCINC_Medium'}),frozenset({'Necessities Total_High'}),0.4141703760142225,0.340003475424737,0.16615871997433532,0.4011844631993416,1.1799422423496597,1.0,0.02533935271152951,1.1021700073139074,0.2603161123334127,0.28257558536030913,0.09269895445885452,0.4449407926941825
frozenset({'Non-Necessities Total_Medium'}),frozenset({'NPCINC_Medium'}),0.3300049457967411,0.4141703760142225,0.13982569408242104,0.4237078742709009,1.0230279585625188,1.0,0.003147421595231653,1.016549763272597,0.03359667820764959,0.2313655666637176,0.016280327703110362,0.3806560801424378
frozenset({'NPCINC_Medium'}),frozenset({'Non-Necessities Total_Medium'}),0.4141703760142225,0.3300049457967411,0.13982569408242104,0.33760428601397474,1.0230279585625188,1.0,0.003147421595231653,1.0114725081349092,0.03842347214133049,0.2313655666637176,0.011342382558734813,0.3806560801424378
frozenset({'Non-Necessities Total_Medium'}),frozenset({'NPCINC_Low'}),0.3300049457967411,0.37697664781917095,0.14339468794695967,0.43452284510693456,1.1526518887062933,1.0,0.018990529716756993,1.1017657332216115,0.19766620257257342,0.25443225615179366,0.09236603585777174,0.4074518345809831
frozenset({'NPCINC_Low'}),frozenset({'Non-Necessities Total_Medium'}),0.37697664781917095,0.3300049457967411,0.14339468794695967,0.3803808240550316,1.1526518887062933,1.0,0.018990529716756993,1.0813013544673844,0.2125688830814885,0.25443225615179366,0.07518843302238433,0.4074518345809831
"frozenset({'Non-Necessities Total_Medium', 'Necessities Total_High'})",frozenset({'NPCINC_Medium'}),0.09616901257836415,0.4141703760142225,0.05321409953081766,0.5533393564528459,1.3360186737108508,1.0,0.013383743430320089,1.3115765457493935,0.278268250828053,0.11641031639277151,0.2375587965179482,0.34091147654493703
"frozenset({'Non-Necessities Total_Medium', 'NPCINC_Medium'})",frozenset({'Necessities Total_High'}),0.13982569408242104,0.340003475424737,0.05321409953081766,0.3805745423258926,1.1193254476310093,1.0,0.0056728775891184205,1.0654979003502645,0.12393393213532755,0.12473563002302956,0.061471637183642534,0.26854249997250756
frozenset({'Necessities Total_High'}),"frozenset({'Non-Necessities Total_Medium', 'NPCINC_Medium'})",0.340003475424737,0.13982569408242104,0.05321409953081766,0.1565104576191225,1.1193254476310093,1.0,0.0056728775891184205,1.0197806406581,0.16152325063036752,0.12473563002302956,0.019396956433037387,0.26854249997250756
frozenset({'NPCINC_Medium'}),"frozenset({'Non-Necessities Total_Medium', 'Necessities Total_High'})",0.4141703760142225,0.09616901257836415,0.05321409953081766,0.12848359663702819,1.3360186737108508,1.0,0.013383743430320089,1.037078572398603,0.42931845303903,0.11641031639277151,0.03575290569628294,0.34091147654493703
"frozenset({'Non-Necessities Total_Medium', 'NPCINC_Low'})",frozenset({'Necessities Total_Low'}),0.14339468794695967,0.33002499632407,0.0698760877411076,0.48729899790258685,1.476551786471594,1.0,0.02255225637852106,1.3067557912606433,0.3767737652868063,0.17315622981500192,0.23474607368275938,0.34951434028060346
"frozenset({'Non-Necessities Total_Medium', 'Necessities Total_Low'})",frozenset({'NPCINC_Low'}),0.10275895256045234,0.37697664781917095,0.0698760877411076,0.68,1.8038252606198144,1.0,0.03113836227145906,1.9469479755650911,0.4966587050471936,0.17048790033265934,0.48637559269668956,0.4326795971916886
frozenset({'NPCINC_Low'}),"frozenset({'Non-Necessities Total_Medium', 'Necessities Total_Low'})",0.37697664781917095,0.10275895256045234,0.0698760877411076,0.18535919438337708,1.8038252606198144,1.0,0.03113836227145906,1.1013946775725316,0.7152582245539553,0.17048790033265934,0.0920602574510391,0.4326795971916886
frozenset({'Necessities Total_Low'}),"frozenset({'Non-Necessities Total_Medium', 'NPCINC_Low'})",0.33002499632407,0.14339468794695967,0.0698760877411076,0.21172968265862005,1.476551786471594,1.0,0.02255225637852106,1.0866897981673795,0.4817290302117265,0.17315622981500192,0.07977418975826889,0.34951434028060346
frozenset({'NPCINC_Low'}),frozenset({'Necessities Total_Low'}),0.37697664781917095,0.33002499632407,0.21548301720335244,0.5716083965676193,1.7320154622661523,1.0,0.09107130039257032,1.5639312215923997,0.6783661436171978,0.4384025454842131,0.3605856918811322,0.6122688897518426
frozenset({'Necessities Total_Low'}),frozenset({'NPCINC_Low'}),0.33002499632407,0.37697664781917095,0.21548301720335244,0.6529293829360658,1.7320154622661523,1.0,0.09107130039257032,1.795091032053749,0.6308264434993761,0.4384025454842131,0.4429251875566955,0.6122688897518426
