antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),frozenset({'Family Size_Medium'}),0.334863856919437,0.49951878734410715,0.18262020291133657,0.5453565654751212,1.0917638721352787,1.0,0.015349415177568798,1.1008213792395716,0.12636664768604175,0.28019442564449637,0.09158741022019136,0.4554744132718198
frozenset({'NPCINC_Medium'}),frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.4141703760142225,0.334863856919437,0.15466976781489353,0.3734447869095838,1.1152137777575344,1.0,0.01597907828099751,1.0615762652422132,0.17634979601326525,0.26022714494546273,0.05800456100830746,0.4176666482898317
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),frozenset({'NPCINC_Medium'}),0.334863856919437,0.4141703760142225,0.15466976781489353,0.4618885096700796,1.1152137777575344,1.0,0.01597907828099751,1.0886770390771634,0.1553229902827675,0.26022714494546273,0.08145394446118957,0.4176666482898317
"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",frozenset({'Total Food Consumed at Home (Total)_High'}),0.18262020291133657,0.340003475424737,0.10465706914758525,0.573085931781584,1.685529628971225,1.0,0.04256556547496014,1.5459704275606077,0.497583464533361,0.25039576570670163,0.35315709655720656,0.44044884731868944
"frozenset({'Family Size_Medium', 'Total Food Consumed at Home (Total)_High'})",frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.20620630655919583,0.334863856919437,0.10465706914758525,0.5075357339642823,1.5156479968705237,1.0,0.03560603001206114,1.3506282363080566,0.4285952375348744,0.23981193622984215,0.2596038101990961,0.4100359547213983
"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",frozenset({'Family Size_Medium'}),0.16839769552605902,0.49951878734410715,0.10465706914758525,0.6214875377043975,1.244172498513592,1.0,0.02053925648686608,1.322231795541352,0.23599373059578635,0.18580616071004794,0.2437029548282969,0.41550165964549274
frozenset({'Family Size_Medium'}),"frozenset({'Food Regularly Consumed Outside The Home (Total)_High', 'Total Food Consumed at Home (Total)_High'})",0.49951878734410715,0.16839769552605902,0.10465706914758525,0.209515781586588,1.2441724985135922,1.0,0.02053925648686608,1.052016327591027,0.39212846604851986,0.18580616071004794,0.04944441091531086,0.41550165964549274
frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),"frozenset({'Family Size_Medium', 'Total Food Consumed at Home (Total)_High'})",0.334863856919437,0.20620630655919583,0.10465706914758525,0.31253617547851426,1.5156479968705234,1.0,0.03560603001206114,1.1546697660685348,0.5114985858658095,0.23981193622984215,0.13395151636745498,0.4100359547213983
frozenset({'Total Food Consumed at Home (Total)_High'}),"frozenset({'Family Size_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",0.340003475424737,0.18262020291133657,0.10465706914758525,0.3078117628557949,1.685529628971225,1.0,0.04256556547496014,1.1808634605825827,0.6162375953974782,0.25039576570670163,0.15316204338590778,0.44044884731868944
"frozenset({'NPCINC_Medium', 'Food Regularly Consumed Outside The Home (Total)_High'})",frozenset({'Family Size_Medium'}),0.15466976781489353,0.49951878734410715,0.10015906751680903,0.6475671938466857,1.2963820586003132,1.0,0.0228986126591188,1.4200755545957175,0.2704534320584095,0.1807829181494662,0.2958121159372462,0.4240391529248949
"frozenset({'NPCINC_Medium', 'Family Size_Medium'})",frozenset({'Food Regularly Consumed Outside The Home (Total)_High'}),0.2106241060806566,0.334863856919437,0.10015906751680903,0.47553468299803264,1.4200836345035555,1.0,0.029628666994431715,1.2682175951743022,0.3747468409695675,0.22491032702495833,0.21149177885159257,0.38731926453755694
