antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'NPCINC_Low Income', 'Other Income NEC_None'})","frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium'})",0.36171634808180725,0.21601390188477476,0.11161609410506616,0.3085735402808573,1.4284892666095876,1.0,0.03348033438040361,1.1338676544627468,0.4699473931717716,0.23946085460281047,0.11806285675039958,0.4126407305364682
"frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium'})","frozenset({'NPCINC_Low Income', 'Other Income NEC_None'})",0.21601390188477476,0.36171634808180725,0.11161609410506616,0.5167079207920792,1.4284892666095876,1.0,0.03348033438040361,1.3206995921892437,0.3826084914569836,0.23946085460281047,0.24282554040744384,0.4126407305364682
"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None'})","frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})",0.2646704985964443,0.30918326426948267,0.11161609410506616,0.4217171717171717,1.3639715355020154,1.0,0.029784405393185984,1.1946001194291915,0.3628942805173149,0.24146905725853093,0.16289979907433472,0.39136009904492397
"frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium'})","frozenset({'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.16882769683197432,0.6551263200106937,0.11161609410506616,0.6611243072050673,1.0091554666804956,1.0,0.0010126263636537763,1.017699667818911,0.010915191168001895,0.1566898104710077,0.01739183806244534,0.4157488501950658
frozenset({'Logistics and Manufacturing_None'}),"frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Other Income NEC_None'})",0.6790536024595643,0.16040636278572384,0.11161609410506616,0.16437007874015747,1.024710465879265,1.0,0.002691575597984608,1.00474338681944,0.07513585906072044,0.15335169880624425,0.004720993321942036,0.43010170603674536
frozenset({'Cash Receipts_Medium'}),"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.32428819676513837,0.255179788798289,0.11161609410506616,0.3441879637262984,1.348805739463823,1.0,0.028864300544760163,1.1357220819455378,0.38271255708168217,0.23857142857142855,0.11950289961170822,0.3907948723817453
frozenset({'NPCINC_Low Income'}),"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.3770886245154391,0.20692420799358374,0.11161609410506616,0.29599432825239275,1.4304480424135337,1.0,0.03358732913381904,1.1265190378902818,0.48308370383696125,0.2362761743067346,0.11230972015104504,0.4177000065034574
"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None', 'Entrep. Activities_None'})",frozenset({'Cash Receipts_Medium'}),0.2470257986900147,0.32428819676513837,0.10773960700441118,0.43614718614718617,1.3449369742650863,1.0,0.027632056192758228,1.1983833132226722,0.34061025532366646,0.2324106113033449,0.16554245293117698,0.38419065820137543
"frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})",frozenset({'Entrep. Activities_None'}),0.11161609410506616,0.9598984093035691,0.10773960700441118,0.9652694610778444,1.0055954377278031,1.0,0.000599495820280696,1.1546492493627554,0.006263399167692851,0.11178918169209431,0.13393612774451247,0.538755048043448
"frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Other Income NEC_None', 'Entrep. Activities_None'})",frozenset({'Logistics and Manufacturing_None'}),0.1547921400882235,0.6790536024595643,0.10773960700441118,0.696027633851468,1.0249966001659119,1.0,0.002627446645077483,1.0558407055449561,0.02885326679666855,0.148379970544919,0.05288743392037994,0.42734452558715136
"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None', 'Other Income NEC_None', 'Entrep. Activities_None'})",frozenset({'NPCINC_Low Income'}),0.19997326560620238,0.3770886245154391,0.10773960700441118,0.5387700534759359,1.4287624140565318,1.0,0.032331963337107764,1.35054408365928,0.3751044277360068,0.22956422671603532,0.2595576759771408,0.4122421695951108
"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})","frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})",0.255179788798289,0.3118567036492447,0.10773960700441118,0.42221058145625984,1.3538608486387826,1.0,0.02816007923186631,1.1909932481718872,0.3509191205941085,0.23457508731082657,0.16036467752025643,0.3838442534370884
"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Entrep. Activities_None'})","frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})",0.2561154925812057,0.30918326426948267,0.10773960700441118,0.4206680584551149,1.360578359404546,1.0,0.028552982978167538,1.1924368159096137,0.3562628890687323,0.23546596552731525,0.16138114266693396,0.3845666275846694
"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None', 'Cash Receipts_Medium'})","frozenset({'Other Income NEC_None', 'Entrep. Activities_None'})",0.11656195695762599,0.9218018981419597,0.10773960700441118,0.9243119266055047,1.0027229586623811,1.0,0.00029257382973015,1.0331628003062305,0.003073859354883835,0.11577133007756392,0.032098329804752114,0.5205956384767663
"frozenset({'NPCINC_Low Income', 'Other Income NEC_None', 'Entrep. Activities_None'})","frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium'})",0.3506215746557947,0.21601390188477476,0.10773960700441118,0.30728173846740375,1.4225090875461928,1.0,0.03200047257802911,1.13175318401554,0.4573862968861574,0.23478007573550833,0.1164151211380473,0.4030220573525138
"frozenset({'Cash Receipts_Medium', 'NPCINC_Low Income', 'Other Income NEC_None'})","frozenset({'Logistics and Manufacturing_None', 'Entrep. Activities_None'})",0.16040636278572384,0.6553936639486699,0.10773960700441118,0.6716666666666666,1.0248293561764905,1.0,0.0026102931775960486,1.0495624448263858,0.02885657362805546,0.15216160090617334,0.0472220067235583,0.4180279080834863
"frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium', 'Entrep. Activities_None'})","frozenset({'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.1628124582275097,0.6551263200106937,0.10773960700441118,0.6617405582922824,1.0100961266240696,1.0,0.001076880393927962,1.0195537432693569,0.011939037769182153,0.15170336909467347,0.019178727358358523,0.4130983958570166
"frozenset({'Logistics and Manufacturing_None', 'Other Income NEC_None', 'Entrep. Activities_None'})","frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium'})",0.6329367731586686,0.16882769683197432,0.10773960700441118,0.1702217529039071,1.008257271159247,1.0,0.0008823493517713804,1.0016800344873,0.02231127071363955,0.15523882896764257,0.0016772167053922566,0.4041924283126028
"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})","frozenset({'NPCINC_Low Income', 'Entrep. Activities_None'})",0.20692420799358374,0.36519181927549793,0.10773960700441118,0.5206718346253231,1.4257489000117283,1.0,0.032172579035092796,1.3243707058780718,0.3765267154022231,0.23200921128382268,0.2449244040497035,0.40784689827898657
"frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Entrep. Activities_None'})","frozenset({'NPCINC_Low Income', 'Other Income NEC_None'})",0.2087956155594172,0.36171634808180725,0.10773960700441118,0.5160051216389244,1.4265463100446392,1.0,0.03221481944876582,1.318781831079652,0.3779128239504611,0.23281340265742345,0.2417244638703233,0.40693086828435504
"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None', 'Entrep. Activities_None'})","frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None'})",0.2972864590295415,0.2646704985964443,0.10773960700441118,0.36241007194244607,1.3692877516168884,1.0,0.029056651667091024,1.1532953534002173,0.38378841209475645,0.23719835197174816,0.13291942341418633,0.3847403895065766
"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_None'})","frozenset({'Cash Receipts_Medium', 'Other Income NEC_None', 'Entrep. Activities_None'})",0.2646704985964443,0.2972864590295415,0.10773960700441118,0.4070707070707071,1.3692877516168884,1.0,0.029056651667091024,1.1851557164578435,0.36676525765899565,0.23719835197174816,0.1562290202769564,0.3847403895065766
"frozenset({'NPCINC_Low Income', 'Other Income NEC_None'})","frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Entrep. Activities_None'})",0.36171634808180725,0.2087956155594172,0.10773960700441118,0.29785661492978566,1.4265463100446392,1.0,0.03221481944876582,1.1268416127874827,0.4684536136047706,0.23281340265742345,0.11256383448044036,0.40693086828435504
"frozenset({'NPCINC_Low Income', 'Entrep. Activities_None'})","frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None', 'Other Income NEC_None'})",0.36519181927549793,0.20692420799358374,0.10773960700441118,0.29502196193265007,1.4257489000117283,1.0,0.032172579035092796,1.1249652459821022,0.4704007164627057,0.23200921128382268,0.11108365029802043,0.40784689827898657
"frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium'})","frozenset({'Logistics and Manufacturing_None', 'Other Income NEC_None', 'Entrep. Activities_None'})",0.16882769683197432,0.6329367731586686,0.10773960700441118,0.6381631037212986,1.008257271159247,1.0,0.0008823493517713804,1.0144438851216666,0.009853127915672917,0.15523882896764257,0.01423822976658231,0.4041924283126028
